id,question_id,participant_id,frisian,dutch,english,Arguments
2_119408,2,119408,inwoners moeten altijd de mogelijkheid houden om ook zelf rondom hun eigen huis duurzaamheid na te streven door bv het plaatsen van zonnepanelen en warmtepompen op eigen terrein.,inwoners moeten altijd de mogelijkheid houden om ook zelf rondom hun eigen huis duurzaamheid na te streven door bv het plaatsen van zonnepanelen en warmtepompen op eigen terrein.,"Residents should always keep the opportunity to pursue sustainability around their own home by, for example, installing solar panels and heat pumps on their own property.",
2_118312,2,118312,"Dit is beter voor het draagvlak en de motivatie.  Bewoner ziet zelf het resultaat doordat energie wordt bespaard, goed voor milieu en eigen portemonnee.  Duurzaamheidsprojecten via bijv. een plaatselijk coöperatie is ook goed voor onderlinge cohesie tussen bewoners, het stimuleren en faciliteren van dit soort projecten door de gemeente kan coöperaties ontlasten en over een drempel helpen. Veel geschikte daken op bedrijfspanden  zijn nog onbenut  wat betreft zonnepanelen","Dit is beter voor het draagvlak en de motivatie.  Bewoner ziet zelf het resultaat doordat energie wordt bespaard, goed voor milieu en eigen portemonnee.  Duurzaamheidsprojecten via bijv. een plaatselijk coöperatie is ook goed voor onderlinge cohesie tussen bewoners, het stimuleren en faciliteren van dit soort projecten door de gemeente kan coöperaties ontlasten en over een drempel helpen. Veel geschikte daken op bedrijfspanden  zijn nog onbenut  wat betreft zonnepanelen","This is better for support and motivation.  Residents see the result themselves because energy is saved, good for the environment and their own wallet.  Sustainability projects through, for example, a local cooperative is also good for mutual cohesion between residents, stimulating and facilitating these types of projects by the municipality can relieve cooperatives and help them cross a threshold. Many suitable roofs on business premises are still unused in terms of solar panels",
2_6193,2,6193,wanneer inwoners meer zelf doen zijn ze zich er ook meer van bewust. grote zonneparken en opslag centra zijn een milieu onvriendelijke uitstraling en gevoeliger voor vandalisme. Wanneer we als inwoners dit zelf doen kan ieder op zijn eigen manier energie opwekken en of opslaan. is de milieu impact kleiner omdat we allemaal kleine verschillende locaties hebben maar samen zijn we we groot!,wanneer inwoners meer zelf doen zijn ze zich er ook meer van bewust. grote zonneparken en opslag centra zijn een milieu onvriendelijke uitstraling en gevoeliger voor vandalisme. Wanneer we als inwoners dit zelf doen kan ieder op zijn eigen manier energie opwekken en of opslaan. is de milieu impact kleiner omdat we allemaal kleine verschillende locaties hebben maar samen zijn we we groot!,"When residents do more themselves, they are also more aware of it. Large solar parks and storage centers are an environmentally unfriendly appearance and more susceptible to vandalism. When we as residents do this ourselves, everyone can generate and or store energy in their own way. the environmental impact is smaller because we all have small different locations but together we are big!",
4_6236,4,6236,Angst voor wildgroei in dominantie van het landschap dient beteugeld te worden. Daarnaast is bij groterschalige energieopwekking de beheersbaarheid en effectiviteit aanmerkelijk groter.,Angst voor wildgroei in dominantie van het landschap dient beteugeld te worden. Daarnaast is bij groterschalige energieopwekking de beheersbaarheid en effectiviteit aanmerkelijk groter.,"Fear of sprawl in landscape dominance needs to be curbed. In addition, with larger-scale energy generation, the manageability and effectiveness is considerably greater.",
2_8814,2,8814,Inwi=obers zijn volgers en geen leiders. De gemeente/overheid zal kaders moeten aangeven/stellen,Inwi=obers zijn volgers en geen leiders. De gemeente/overheid zal kaders moeten aangeven/stellen,Inwi=waiters are followers and not leaders. The municipality/government will have to indicate/set frameworks,
1_5819,1,5819,Top down dwang gaat niet werken. In deze positie wordt de overheid een marktpartij en dat willen we niet. Faciliteren is de rol. Ik zie het type mens bij een overheid ook niet geschikt om hierin leiding te nemen. Dat zal met aanvullende (en dwingende regels moeten gaan en dan gaat het niet slagen. Het moet bij de inwoners vandaan komen met een sturende en faciliterende en voorwaarden scheppende rol.,Top down dwang gaat niet werken. In deze positie wordt de overheid een marktpartij en dat willen we niet. Faciliteren is de rol. Ik zie het type mens bij een overheid ook niet geschikt om hierin leiding te nemen. Dat zal met aanvullende (en dwingende regels moeten gaan en dan gaat het niet slagen. Het moet bij de inwoners vandaan komen met een sturende en faciliterende en voorwaarden scheppende rol.,"Top down coercion is not going to work. In this position, the government becomes a market player and we don't want that. Facilitation is the role. I don't see the type of person in a government as suitable to lead in this either. That will have to go with additional (and mandatory rules and then it will not succeed. It must come from the inhabitants with a guiding and facilitating and condition-creating role.",
2_118868,2,118868,Mensen kunnen naar eigen draagkracht zelf investeringen doen. Door lokaal energie op te wekken en te gebruiken hoeft er niet een zwaar energie netwerk aangelegd te worden en kleinschalige projecten (bv zonnepanelen op fabrieksdaken) wordt het landschap niet/beperkt aangetast.,Mensen kunnen naar eigen draagkracht zelf investeringen doen. Door lokaal energie op te wekken en te gebruiken hoeft er niet een zwaar energie netwerk aangelegd te worden en kleinschalige projecten (bv zonnepanelen op fabrieksdaken) wordt het landschap niet/beperkt aangetast.,"People can make their own investments according to their own capacity. By generating and using energy locally, a heavy energy network does not have to be built and small-scale projects (e.g. solar panels on factory roofs) do not affect the landscape.",
3_9398,3,9398,De markt te laten bepalen kan leiden tot zeer nadelige gevolgen voor het landschap en overlast voor de inwoners. Het kan de leefbaarheid van de gemeente aantasten.,De markt te laten bepalen kan leiden tot zeer nadelige gevolgen voor het landschap en overlast voor de inwoners. Het kan de leefbaarheid van de gemeente aantasten.,Having the market determined can lead to very adverse consequences for the landscape and nuisance for the inhabitants. It can affect the quality of life of the municipality.,
3_117953,3,117953,De markt is constant in beweging. Daarom is het belangrijk dat er goed gekeken word naar aanbod en uiteraard ook prijs.,De markt is constant in beweging. Daarom is het belangrijk dat er goed gekeken word naar aanbod en uiteraard ook prijs.,The market is constantly changing. That is why it is important that we look carefully at the offer and of course also price.,
4_118076,4,118076,Dit aangevuld met individuele oplossingen. Het concentreren van energieopwekking op een plek voorkomt overlast door vele windmolens etc.,Dit aangevuld met individuele oplossingen. Het concentreren van energieopwekking op een plek voorkomt overlast door vele windmolens etc.,"This is complemented by individual solutions. Concentrating energy generation in one place prevents nuisance from many windmills, etc.",
1_5737,1,5737,Ik ga ervan uit dat de gemeente zoekt naar de beste oplossing voor haar inwoners en er voor zorgt dat de omgeving mooi blijft.,Ik ga ervan uit dat de gemeente zoekt naar de beste oplossing voor haar inwoners en er voor zorgt dat de omgeving mooi blijft.,I assume that the municipality looks for the best solution for its inhabitants and ensures that the environment remains beautiful.,
6_119981,6,119981,"Samen met de gemeente een uitdaging aangaan waarvan iedereen profiteert, dit is echt een win-win situatie, ook gezien het feit dat dit banen op zal leveren en we zelfvoorzienend zijn, niet afhankelijk van andere partijen.  De investeringen zullen wel goed onderbouwd moeten worden en vergt wel veel specialistische kennis om dit verwezenlijken lijkt mij. Ook moeten de risico's goed bekeken worden.","Samen met de gemeente een uitdaging aangaan waarvan iedereen profiteert, dit is echt een win-win situatie, ook gezien het feit dat dit banen op zal leveren en we zelfvoorzienend zijn, niet afhankelijk van andere partijen.  De investeringen zullen wel goed onderbouwd moeten worden en vergt wel veel specialistische kennis om dit verwezenlijken lijkt mij. Ook moeten de risico's goed bekeken worden.","Taking on a challenge together with the municipality that benefits everyone, this is really a win-win situation, also considering that this will create jobs and we are self-sufficient, not dependent on other parties.  The investments will have to be well substantiated and require a lot of specialist knowledge to achieve this, it seems to me. The risks must also be carefully considered.",
2_5737,2,5737,Ik vind het heel belangrijk dat inwoners betrokken zijn bij wat er gaat gebeuren en zelf initiatieven nemen.,Ik vind het heel belangrijk dat inwoners betrokken zijn bij wat er gaat gebeuren en zelf initiatieven nemen.,I think it is very important that residents are involved in what is going to happen and take initiatives themselves.,
1_118945,1,118945,"In dit pakket wordt voor 50% op/in 'n klein aantal plekken energieopwekking gepleegd/geproduceerd, voor 25% doen mensen 't helemaal zelf en de overige 25% neemt de gemeente de leiding en garandeert. Dat laatste om het helemaal rond te maken, om met bedrijven en hun expertise in zee te gaan als 't niet anders kan, maar om de regie te houden en de energie als nutsbedrijf in goede banen te leiden.","In dit pakket wordt voor 50% op/in 'n klein aantal plekken energieopwekking gepleegd/geproduceerd, voor 25% doen mensen 't helemaal zelf en de overige 25% neemt de gemeente de leiding en garandeert. Dat laatste om het helemaal rond te maken, om met bedrijven en hun expertise in zee te gaan als 't niet anders kan, maar om de regie te houden en de energie als nutsbedrijf in goede banen te leiden.","In this package, 50% of energy generation is carried out/produced in/in a small number of places, 25% people do it all by themselves and the remaining 25% takes the lead and guarantees. The latter to complete it, to work with companies and their expertise if there is no other option, but to keep control and to steer the energy as a utility company in the right direction.",
